"","userID","itemID","rating","age","time","daytype","season","weather","social","endEmo","dominantEmo","mood","Count"
"1803",15,4195,1,30,3,2,4,1,2,7,7,1,168
"1371",21,3961,4,28,3,1,2,1,1,7,3,1,143
"1400",55,4034,5,28,4,2,1,1,1,2,2,2,275
"2230",15,3753,4,30,3,2,3,3,2,4,4,2,168
"1986",50,4276,4,26,4,2,4,5,2,1,7,2,102
"850",21,3773,5,28,3,1,4,5,1,2,2,1,143
"453",56,247,3,28,3,2,3,1,2,4,7,2,6
"1594",190,4036,4,28,1,2,4,5,1,7,7,1,13
"940",75,3815,4,63,2,1,4,5,1,1,5,1,64
"146",35,114,2,30,3,2,3,1,1,7,7,3,95
"24",35,24,3,30,4,1,3,1,1,2,4,1,95
"1322",61,3989,4,28,3,1,1,5,7,2,7,1,83
"1310",15,3347,5,30,3,1,1,3,2,2,2,1,168
"1918",55,4202,3,28,4,2,4,4,1,7,4,2,275
"1112",33,3893,4,26,3,1,1,1,1,7,6,2,86
"2173",125,4103,5,23,4,1,1,1,1,2,2,1,65
"838",50,3767,5,26,3,2,4,5,1,2,4,1,102
"1338",55,3950,3,28,2,1,1,1,1,5,7,2,275
"1052",141,109,5,23,4,1,1,2,1,2,2,1,6
"1942",127,4228,4,31,4,1,4,1,1,7,7,2,31
"1488",26,3443,4,28,3,1,3,1,2,7,7,2,101
"610",55,3647,3,28,4,2,3,5,2,7,7,2,275
"2016",253,4095,5,19,3,2,3,3,2,2,2,1,26
"1906",193,4240,4,22,4,1,4,1,1,1,1,1,66
"1245",21,3874,4,28,2,2,1,1,1,2,1,2,143
"1719",15,4162,4,30,3,1,3,4,2,2,2,1,168
"1805",241,3926,3,20,3,1,4,5,1,2,2,2,20
"1938",55,4254,4,28,3,2,4,1,1,4,4,2,275
"1935",55,3515,3,28,3,2,4,1,1,7,7,2,275
"2185",15,220,5,30,3,2,3,3,2,4,4,2,168
"1484",31,4073,4,30,3,2,3,1,1,2,4,1,154
"66",42,55,3,28,2,1,2,1,2,2,2,1,36
"1665",201,167,5,20,3,3,3,1,1,4,1,2,6
"260",21,177,4,28,4,2,3,2,1,2,7,3,143
"1353",31,4005,3,30,2,1,2,2,1,2,2,1,154
"653",55,3610,5,28,1,1,4,5,1,2,2,2,275
"952",50,3820,5,26,3,1,4,1,1,1,4,1,102
"886",54,3726,2,27,2,2,4,1,2,6,6,3,32
"1255",25,3960,2,27,1,2,1,1,1,2,4,1,94
"1267",35,182,4,30,3,1,1,1,1,2,2,2,95
"1054",61,3510,3,28,3,1,4,2,2,7,7,2,83
"2193",245,3737,5,32,3,2,3,3,2,7,7,2,6
"899",33,3795,2,26,2,2,4,1,1,7,7,2,86
"382",31,2465,3,30,2,2,3,1,1,2,2,1,154
"2088",15,4147,4,30,3,1,1,2,2,7,7,2,168
"1319",75,3987,5,63,1,2,1,5,1,1,3,1,64
"1982",157,170,3,27,3,1,4,1,2,2,2,1,34
"547",55,3612,4,28,2,1,3,5,1,2,4,2,275
"767",91,3727,3,28,4,2,4,5,1,7,7,1,6
"385",15,3516,5,30,3,2,3,2,2,2,2,2,168
"594",55,138,5,28,2,1,3,5,2,4,3,2,275
"182",56,134,2,28,3,1,3,2,2,5,5,2,6
"607",25,3644,2,27,3,2,3,5,2,5,5,1,94
"408",96,3510,5,15,4,2,3,1,3,4,7,1,30
"939",75,3252,4,63,2,2,4,5,1,2,2,1,64
"551",28,3613,4,26,3,2,3,4,2,2,2,1,37
"722",43,201,5,25,3,3,4,4,1,7,1,2,28
"452",56,68,5,28,3,2,3,1,2,2,2,1,6
"1453",31,3725,4,30,4,2,2,1,1,2,2,1,154
"1083",55,3677,3,28,2,1,4,5,2,7,4,2,275
"688",54,2141,5,27,3,1,4,1,1,4,4,1,32
"32",23,32,3,33,3,2,2,1,1,5,7,2,7
"1378",15,3999,4,30,3,2,2,1,2,2,2,1,168
"114",157,73,3,27,3,2,3,2,2,2,2,1,34
"950",61,3731,5,28,3,1,4,4,1,2,2,1,83
"1444",21,3949,5,28,3,2,2,5,1,2,5,1,143
"435",15,178,4,30,3,1,3,2,1,2,2,2,168
"1324",35,3990,4,30,3,1,1,5,1,2,2,2,95
"2151",55,4244,3,28,1,2,1,5,2,7,4,2,275
"630",55,3658,5,28,4,2,3,4,1,2,2,2,275
"1795",15,4173,5,30,3,1,4,1,2,7,7,1,168
"861",55,3756,5,28,2,1,4,5,1,2,2,2,275
"232",26,63,5,28,3,1,3,2,2,7,2,2,101
"829",24,3764,5,26,3,2,4,1,1,2,7,1,25
"1792",193,3746,1,22,3,2,3,3,2,7,7,2,66
"783",21,47,5,28,4,1,4,5,2,4,3,1,143
"2113",31,4315,5,30,2,2,1,1,1,2,2,2,154
"1668",201,3224,5,20,3,2,3,1,2,7,7,2,6
"1382",15,3958,3,30,2,1,2,1,1,7,7,2,168
"679",35,3681,3,30,2,3,4,5,1,2,7,1,95
"1540",33,94,5,26,4,3,3,1,2,2,1,2,86
"1595",190,3726,4,28,3,2,3,3,3,2,2,2,13
"1000",60,3726,5,28,3,1,4,5,3,4,4,1,26
"1239",15,190,4,30,3,1,1,5,2,3,7,1,168
"2203",59,4334,3,27,4,1,1,1,1,7,7,2,17
"978",31,3834,5,30,4,1,4,4,6,1,1,1,154
"1300",28,157,1,26,3,2,1,5,1,2,2,3,37
"2099",15,151,5,30,3,2,3,3,2,4,4,2,168
"11",26,18,4,28,4,1,3,2,2,2,2,2,101
"840",27,3768,5,25,3,2,4,1,2,2,2,1,34
"331",43,231,5,25,3,1,3,5,1,4,7,1,28
"1406",15,4003,5,30,3,1,2,1,2,7,7,2,168
"1288",26,3975,5,28,3,2,1,1,2,7,7,2,101
"719",55,3701,5,28,1,1,4,4,1,2,2,2,275
"89",21,54,4,28,2,2,3,2,1,1,7,3,143
"725",21,3510,3,28,2,3,4,4,2,7,7,1,143
"1433",61,4036,4,28,3,3,2,1,2,3,7,1,83
"1634",193,220,5,22,3,2,2,1,1,7,7,2,66
"1787",125,4187,3,23,4,2,4,1,2,7,7,2,65
"2058",15,4270,4,30,3,2,1,1,2,7,7,2,168
"1118",31,3895,4,30,2,2,1,5,1,2,2,1,154
"478",50,3568,3,26,4,2,3,2,1,7,5,3,102
"2067",21,4299,1,28,3,2,1,5,2,4,7,2,143
"763",54,3724,5,27,2,3,4,5,2,2,2,1,32
"2285",31,4378,5,30,2,1,2,2,1,2,4,1,154
"1089",24,3877,4,26,4,2,1,1,1,7,7,2,25
"271",21,184,2,28,3,1,3,5,2,7,7,1,143
"1612",55,4160,4,28,4,3,4,2,2,2,4,2,275
"960",55,3116,5,28,2,2,4,5,2,4,2,2,275
"935",75,3812,5,63,3,2,4,5,1,6,3,1,64
"1526",15,249,5,30,3,1,3,2,2,7,7,2,168
"505",21,3587,3,28,3,2,3,2,1,7,7,2,143
"1934",241,3,4,20,2,1,4,1,1,7,7,2,20
"839",50,3629,4,26,3,2,4,1,2,2,4,1,102
"1904",202,3376,5,28,4,3,4,1,1,2,1,3,26
"568",55,3622,4,28,3,1,3,5,1,4,4,2,275
"1529",26,3032,5,28,4,1,3,2,2,7,2,1,101
"1860",25,4036,4,27,2,1,4,4,1,2,4,3,94
"1015",48,3643,5,28,3,2,4,1,3,2,4,2,60
"300",75,183,5,63,1,2,3,5,1,1,4,1,64
"1251",25,2717,4,27,1,2,1,2,1,2,4,1,94
"1691",193,4151,4,22,3,2,3,1,1,7,7,2,66
"226",61,3,4,28,2,1,2,1,1,2,2,2,83
"993",48,3844,5,28,3,2,4,5,1,2,4,1,60
"2272",50,4372,3,26,3,1,2,5,1,7,7,2,102
"921",24,3803,4,26,2,2,4,5,1,2,7,2,25
"2043",21,4295,4,28,4,1,1,1,2,2,2,1,143
"1608",193,3970,3,22,3,1,3,1,1,7,7,2,66
"282",55,79,4,28,4,1,3,5,1,1,4,2,275
"1913",75,4243,5,63,3,1,3,5,1,2,3,1,64
"2170",264,203,3,20,3,1,3,5,3,2,2,1,19
"1449",125,4053,4,23,4,1,2,3,2,2,2,1,65
"1037",143,3861,4,24,3,2,3,3,1,7,7,2,10
"1498",157,3649,5,27,3,1,3,1,2,2,2,1,34
"928",24,3509,3,26,2,2,4,5,1,7,7,2,25
"615",26,245,4,28,2,2,4,5,1,3,4,1,101
"1424",31,4047,3,30,4,2,2,1,1,7,6,1,154
"549",21,3614,1,28,3,1,3,5,1,7,7,1,143
"1435",31,2835,3,30,3,2,2,3,1,7,7,1,154
"498",21,3584,4,28,4,2,3,2,1,7,2,1,143
"1306",15,3952,4,30,2,1,1,2,2,7,7,2,168
"299",75,209,4,63,4,2,3,5,1,2,2,1,64
"1314",75,3985,5,63,2,2,1,1,1,2,5,1,64
"212",55,157,3,28,4,2,3,1,1,2,4,2,275
"1100",55,3885,4,28,2,2,1,1,1,2,4,2,275
"31",21,29,4,28,2,2,2,2,1,2,4,2,143
"1038",143,3708,5,24,3,2,3,3,2,7,7,2,10
"2072",55,4184,2,28,3,2,1,5,1,7,7,2,275
"33",21,30,4,28,3,2,2,5,1,1,6,1,143
"2194",15,4329,5,30,3,1,1,2,2,1,1,2,168
"874",55,228,3,28,2,1,4,5,2,4,7,2,275
"421",96,3530,5,15,2,1,4,5,1,2,2,3,30
"803",42,3516,2,28,3,2,4,1,1,6,6,2,36
"1759",202,4180,4,28,4,3,4,1,3,7,4,2,26
"2276",125,4373,2,23,4,2,2,1,3,7,6,3,65
"597",54,115,5,27,2,2,4,1,2,7,5,1,32
"1129",26,67,4,28,3,2,1,1,2,7,7,2,101
"1109",55,3892,4,28,2,1,1,1,1,1,4,2,275
"346",35,239,3,30,4,3,3,2,6,7,7,1,95
"2048",21,4297,4,28,3,1,1,5,2,2,2,1,143
"54",20,29,4,30,3,2,3,2,7,7,7,1,5
"900",125,3796,3,23,4,1,4,1,7,2,2,1,65
"654",55,2716,4,28,2,1,4,5,1,4,7,2,275
"274",91,187,2,28,3,1,3,2,1,7,1,2,6
"1579",75,3737,5,63,3,2,3,5,1,1,5,1,64
"48",39,16,4,30,2,1,3,2,1,2,4,1,5
"465",31,3557,2,30,3,1,3,1,4,6,6,2,154
"936",75,3813,5,63,3,2,4,1,1,2,2,1,64
"141",27,111,4,25,4,2,3,5,6,2,2,1,34
"1674",196,202,3,28,3,1,2,3,2,6,4,2,9
"1296",15,3970,1,30,3,1,1,1,2,7,7,1,168
"1474",33,84,4,26,3,2,2,1,2,5,1,1,86
"1814",243,4197,4,28,2,2,4,1,2,2,4,1,5
"628",24,3657,3,26,3,1,4,5,1,1,1,3,25
"164",57,38,5,28,4,2,3,5,2,2,2,1,5
"98",41,79,3,27,3,2,3,2,2,7,7,1,6
"843",61,32,4,28,3,1,4,5,1,1,3,3,83
"1181",28,3924,3,26,3,1,1,2,3,2,2,1,37
"250",35,42,3,30,4,1,3,5,1,7,2,3,95
"1926",61,4250,3,28,3,2,4,1,2,7,7,1,83
"2227",21,4151,3,28,3,2,1,1,3,7,7,1,143
"973",55,3304,4,28,2,3,4,4,2,7,4,2,275
"1040",143,3862,4,24,3,2,3,3,2,7,7,2,10
"1415",15,4041,4,30,3,1,2,1,2,4,7,2,168
"2166",264,2509,5,20,4,1,2,3,1,4,4,2,19
"1347",55,3962,2,28,2,2,2,1,1,7,7,2,275
"2163",264,4195,5,20,3,1,1,1,5,3,1,2,19
"649",26,3667,1,28,3,2,2,1,2,7,7,1,101
"1472",33,4064,2,26,4,1,3,1,2,7,7,2,86
"1984",50,3869,3,26,2,2,4,5,2,7,7,3,102
"261",21,173,3,28,2,2,3,2,2,7,7,2,143
"1818",21,4232,4,28,4,1,4,5,2,1,2,1,143
"1535",125,4097,5,23,4,2,3,5,2,2,2,1,65
"748",37,3717,5,26,3,1,4,5,1,4,2,2,16
"39",33,37,5,26,3,1,2,2,6,2,2,2,86
"1281",60,3950,5,28,3,1,1,1,3,2,2,1,26
"992",55,3843,5,28,2,1,4,1,2,1,6,2,275
"778",24,3734,5,26,4,2,4,5,1,2,2,1,25
"122",42,96,3,28,3,1,3,2,2,2,2,2,36
"353",86,244,5,22,4,2,4,5,1,7,7,2,8
"572",50,49,2,26,2,2,3,1,3,2,7,1,102
"941",33,3816,5,26,4,2,4,2,1,2,4,2,86
"504",24,52,5,26,2,2,3,2,1,7,7,2,25
"253",33,173,4,26,2,2,3,2,2,2,2,2,86
"751",35,3719,3,30,3,1,4,5,1,7,7,2,95
"161",25,126,4,27,3,1,3,5,1,1,1,1,94
"183",55,135,4,28,1,1,3,5,1,6,6,2,275
"1806",241,3926,5,20,3,1,4,1,1,2,2,2,20
"2234",15,4349,5,30,2,2,2,1,2,2,2,2,168
"1715",31,4161,4,30,2,2,3,5,1,2,7,2,154
"2070",125,3527,2,23,4,1,1,2,2,7,7,2,65
"847",15,2677,3,30,4,1,4,5,2,3,3,2,168
"1354",127,3656,5,31,3,3,2,5,7,2,4,2,31
"1280",31,3643,5,30,4,2,1,3,1,2,6,1,154
"2036",253,3304,3,19,3,2,3,3,2,7,3,2,26
"696",61,3678,4,28,3,3,4,1,2,2,2,1,83
"2207",61,3659,4,28,3,2,1,2,2,7,7,1,83
"1153",157,2143,5,27,3,2,3,5,7,7,7,2,34
"1373",15,2986,3,30,3,3,1,1,2,2,2,3,168
"1277",15,3969,5,30,3,1,1,1,2,2,2,1,168
"1568",55,4107,2,28,4,2,3,1,1,7,7,2,275
"569",50,3623,4,26,1,2,3,1,3,2,2,1,102
"1002",50,3848,5,26,2,2,4,1,1,1,2,1,102
"102",49,47,5,28,3,2,2,2,3,2,4,1,9
"1957",48,241,5,28,3,1,4,1,3,4,7,1,60
"190",59,179,2,27,4,1,3,1,1,7,7,2,17
"974",55,3833,3,28,2,3,4,4,1,7,7,2,275
"1684",21,4148,3,28,4,1,3,5,2,7,7,2,143
"1831",25,4206,2,27,2,2,4,5,2,5,5,1,94
"1518",31,4088,4,30,3,2,3,2,1,2,2,1,154
"441",100,194,3,28,3,3,2,2,3,7,7,2,6
"1164",55,3919,4,28,4,2,1,5,2,7,6,2,275
"1206",48,3934,5,28,4,1,1,1,1,7,7,1,60
"1076",25,3807,3,27,1,2,4,5,1,1,1,3,94
"1401",55,3029,4,28,4,2,2,1,2,5,4,2,275
"2200",125,4324,5,23,4,2,1,1,1,2,4,1,65
"1950",127,4259,4,31,2,2,4,5,1,1,7,2,31
"631",24,3659,4,26,4,1,4,5,1,2,2,2,25
"1862",15,3312,4,30,3,2,4,4,2,2,2,1,168
"1222",35,3942,3,30,3,1,1,1,1,7,2,2,95
"1895",31,198,2,30,3,1,4,4,1,7,7,2,154
"927",35,3807,4,30,2,2,4,5,1,7,6,2,95
"283",55,195,5,28,4,1,3,5,2,1,4,2,275
"1345",31,3728,4,30,2,1,2,1,1,2,7,1,154
"1115",50,102,5,26,2,2,1,1,2,1,2,1,102
"490",37,3577,3,26,2,1,3,2,6,1,2,2,16
"573",50,3625,1,26,2,2,3,5,3,7,7,2,102
"1023",55,3857,3,28,1,3,4,1,1,4,4,2,275
"784",55,74,3,28,3,2,4,5,2,7,6,2,275
"2161",264,2141,5,20,4,1,4,4,3,1,4,2,19
"1896",202,4100,2,28,3,2,4,5,1,7,7,2,26
"1583",75,4116,2,63,3,2,3,5,1,7,7,1,64
"972",127,3712,4,31,3,1,4,4,1,2,7,1,31
"437",96,3542,3,15,2,2,2,1,1,7,7,2,30
"2074",55,4300,3,28,3,2,1,1,2,7,2,2,275
"627",55,39,5,28,3,2,3,5,2,4,4,2,275
"44",27,40,4,25,3,2,2,2,2,2,2,1,34
"1883",202,2464,3,28,3,2,3,3,2,7,7,2,26
"108",49,84,5,28,3,2,3,2,1,1,1,1,9
"636",26,3030,4,28,2,3,2,1,2,7,7,1,101
"1829",25,4204,4,27,3,1,4,5,2,2,4,1,94
"91",35,80,3,30,3,2,3,5,1,2,4,3,95
"194",42,38,5,28,3,2,3,5,2,4,4,2,36
"1507",31,4083,4,30,3,2,3,1,1,2,2,1,154
"384",15,3515,4,30,2,2,3,5,2,2,2,2,168
"1746",55,4175,2,28,4,2,4,5,1,7,7,2,275
"2292",31,4324,4,30,2,2,2,1,1,2,7,1,154
"2238",15,3781,4,30,3,2,3,3,2,4,4,2,168
"456",55,62,5,28,1,2,3,1,2,4,4,2,275
"7",21,15,3,28,3,1,2,5,1,7,5,1,143
"986",31,3840,4,30,2,2,4,5,1,2,2,1,154
"479",50,3569,4,26,3,1,3,5,1,4,2,1,102
"181",42,133,3,28,4,1,3,2,2,7,4,2,36
"1005",48,3849,3,28,1,2,4,1,1,7,7,2,60
"1555",55,4032,3,28,4,2,3,5,2,7,7,2,275
"966",50,3829,3,26,3,2,4,5,1,7,7,2,102
"1825",55,4201,4,28,2,2,4,1,2,4,6,2,275
"188",21,139,4,28,3,1,3,5,1,2,5,2,143
"2228",15,3773,3,30,3,2,3,3,2,4,4,2,168
"562",89,3545,4,28,4,2,3,4,3,2,2,1,16
"1888",244,4234,4,28,4,1,3,5,1,2,2,1,5
"2003",31,4284,2,30,3,1,1,1,1,7,7,2,154
"61",42,50,3,28,4,2,3,5,2,7,2,2,36
"202",25,83,3,27,1,2,3,1,1,7,7,1,94
"1407",15,4037,5,30,4,1,2,1,2,4,4,2,168
"1258",50,3957,3,26,4,2,1,2,1,7,7,2,102
"2075",61,4188,5,28,3,2,1,5,2,1,2,1,83
"659",55,3672,4,28,3,3,4,5,2,2,4,2,275
"2197",193,4101,2,22,3,2,3,3,2,4,4,2,66
"1442",21,3936,4,28,1,2,2,1,1,2,5,2,143
"96",31,77,4,30,2,2,3,2,1,2,2,1,154
"592",55,3635,5,28,1,1,3,5,1,2,1,2,275
"1777",193,2509,5,22,3,2,4,1,1,7,7,2,66
"1910",33,4232,5,26,3,1,4,5,2,2,1,1,86
"104",49,51,4,28,4,2,3,5,7,7,7,2,9
"101",25,66,4,27,2,2,3,2,2,2,4,3,94
"814",35,2755,4,30,3,1,4,2,1,2,2,1,95
"2205",125,3659,3,23,4,2,1,3,2,2,2,1,65
"1481",61,3579,4,28,1,2,3,1,2,7,7,1,83
"389",21,3646,5,28,4,2,4,5,2,2,4,1,143
"172",48,127,3,28,3,1,3,5,3,7,4,1,60
"166",33,113,3,26,3,2,3,1,3,4,4,2,86
"1395",50,4029,4,26,3,2,2,1,1,4,2,1,102
"1289",167,3219,5,35,3,2,2,1,3,7,2,1,7
"326",20,226,4,30,3,1,3,5,7,7,7,1,5
"1886",244,3689,3,28,4,1,4,4,1,7,4,2,5
"744",43,3713,5,25,3,3,4,4,1,4,7,2,28
"1578",75,4113,5,63,2,1,3,5,1,1,3,3,64
"1945",50,4258,5,26,3,2,4,5,1,2,1,1,102
"1132",48,3902,4,28,4,1,1,2,1,7,7,1,60
"685",75,3242,4,63,2,2,3,1,1,2,2,1,64
"1592",191,3704,4,20,3,2,3,3,1,1,1,2,8
"1091",54,3879,4,27,3,1,4,1,2,2,2,2,32
"1580",21,4114,4,28,4,1,3,5,2,4,3,1,143
"1234",26,3713,4,28,3,2,1,1,2,7,7,2,101
"2186",59,4081,4,27,3,1,1,1,1,1,1,1,17
"1909",193,4242,5,22,3,2,4,1,5,7,7,2,66
"156",21,123,3,28,4,2,3,5,7,2,4,1,143
"2218",75,4341,4,63,3,2,1,1,1,2,3,1,64
"1331",33,3995,4,26,3,2,1,2,1,7,1,2,86
"1832",25,4207,4,27,1,2,4,1,2,3,4,1,94
"501",50,3545,4,26,2,2,3,5,2,2,4,1,102
"1652",196,47,5,28,4,3,1,5,2,4,4,1,9
"59",41,49,4,27,3,1,2,1,2,7,7,1,6
"1308",35,3032,5,30,3,1,1,5,1,2,2,1,95
"1247",50,3955,4,26,4,2,1,5,3,7,7,1,102
"907",35,3799,4,30,2,1,4,1,1,2,2,2,95
"237",26,26,4,28,3,2,3,5,2,7,7,2,101
"1452",125,4058,2,23,2,1,2,1,1,7,7,2,65
"729",37,199,2,26,4,3,4,1,2,2,7,1,16
"1672",24,4142,5,26,4,1,3,5,1,7,7,1,25
"1842",241,3692,2,20,3,2,3,3,2,7,7,2,20
"1893",202,4147,3,28,2,3,4,1,3,2,7,2,26
"1989",61,4278,5,28,3,2,4,1,2,2,2,1,83
"548",27,3613,4,25,3,2,3,4,2,2,2,1,34
"853",25,3775,5,27,3,1,4,1,1,2,2,1,94
"2190",245,3758,5,32,3,2,3,3,2,7,7,2,6
"1216",21,3787,4,28,3,3,1,1,2,2,2,1,143
"321",27,224,3,25,3,1,3,5,2,1,7,2,34
"409",96,243,2,15,3,3,2,5,3,7,6,1,30
"2069",61,3527,2,28,3,3,1,2,2,7,7,1,83
"787",55,3738,3,28,2,1,4,2,2,7,5,2,275
"1713",26,4159,4,28,3,1,3,2,2,7,7,2,101
"1537",61,4097,4,28,4,2,3,5,2,7,2,1,83
"1328",31,3993,3,30,1,2,1,1,1,7,7,1,154
"2103",15,3890,1,30,3,2,3,3,2,4,4,2,168
"1154",157,3737,4,27,3,2,2,1,7,2,1,2,34
"2156",264,4232,4,20,1,2,4,5,1,2,4,1,19
"1911",75,4150,4,63,3,1,3,5,1,2,7,1,64
"2062",125,73,2,23,3,3,1,1,2,7,7,1,65
"1987",127,4277,4,31,4,2,4,1,1,1,1,2,31
"1217",33,3787,4,26,3,3,1,1,2,2,1,1,86
"217",57,54,2,28,4,2,3,5,3,4,4,3,5
"911",21,3801,4,28,3,1,4,1,1,2,7,1,143
"1162",31,3917,4,30,2,1,1,1,1,2,2,1,154
"200",48,144,4,28,4,3,3,5,3,7,4,1,60
"386",35,3517,2,30,3,2,3,5,1,7,6,2,95
"81",41,66,2,27,2,1,3,1,2,4,4,1,6
"1035",143,138,5,24,3,1,1,2,2,4,7,2,10
