"","userID","itemID","rating","age","time","daytype","season","weather","social","endEmo","dominantEmo","mood","Count"
"432",96,3539,5,15,3,2,2,2,1,2,2,3,30
"510",33,3591,2,26,3,1,3,5,1,7,7,1,86
"429",96,3536,4,15,3,1,3,1,3,2,2,1,30
"2090",15,172,5,30,3,2,4,1,2,2,2,1,168
"778",24,3734,5,26,4,2,4,5,1,2,2,1,25
"1471",125,4066,4,23,4,1,2,1,2,2,2,1,65
"481",103,3098,5,18,3,1,3,1,1,7,7,1,3
"435",15,178,4,30,3,1,3,2,1,2,2,2,168
"1958",48,4260,5,28,4,3,4,2,3,2,7,1,60
"1271",31,3703,4,30,2,2,1,2,1,2,2,1,154
"269",33,184,1,26,3,1,3,5,2,7,7,1,86
"968",55,3830,5,28,2,1,4,5,2,2,2,2,275
"1769",230,3032,5,28,3,2,3,2,1,2,7,1,1
"606",25,3643,3,27,2,2,3,4,2,5,5,1,94
"57",25,47,5,27,2,2,2,1,2,4,3,3,94
"1950",127,4259,4,31,2,2,4,5,1,1,7,2,31
"287",48,197,5,28,4,1,3,5,3,2,2,1,60
"418",96,2592,5,15,2,3,1,1,1,2,2,1,30
"367",45,114,4,25,2,1,3,2,1,2,2,2,4
"994",48,3726,5,28,4,1,4,5,1,2,7,1,60
"786",42,66,4,28,4,1,4,5,1,2,2,2,36
"143",21,113,4,28,3,2,3,1,7,4,7,1,143
"2136",193,4306,4,22,4,1,1,2,2,7,7,2,66
"1901",50,2036,4,26,3,2,4,4,2,7,2,2,102
"897",33,3579,4,26,4,2,4,1,2,7,7,2,86
"987",55,3841,4,28,1,3,4,5,1,7,6,2,275
"2149",55,4322,3,28,4,2,1,1,1,7,4,2,275
"427",99,3528,3,28,4,2,3,2,1,3,3,1,1
"2079",125,3599,5,23,4,2,1,2,1,7,7,2,65
"2140",193,3547,4,22,3,2,3,3,2,4,4,2,66
"1542",48,4100,3,28,3,1,3,1,3,1,7,1,60
"529",28,38,4,26,3,1,3,5,1,4,2,1,37
"886",54,3726,2,27,2,2,4,1,2,6,6,3,32
"1796",15,4071,5,30,3,1,4,1,2,2,2,1,168
"1613",193,3780,3,22,2,1,3,1,1,7,7,2,66
"909",35,3800,3,30,3,1,4,1,1,7,7,2,95
"1870",21,3832,4,28,4,2,4,5,1,7,7,1,143
"2192",245,3211,5,32,3,2,3,3,2,7,7,2,6
"2044",33,155,3,26,3,2,1,1,2,7,4,1,86
"959",43,3825,5,25,3,2,4,1,1,2,2,1,28
"698",55,3693,4,28,4,3,4,5,1,2,4,2,275
"72",42,63,4,28,3,3,2,1,2,1,2,2,36
"308",61,213,3,28,3,2,3,5,2,7,7,1,83
"1615",193,249,5,22,3,1,3,1,1,7,7,2,66
"1281",60,3950,5,28,3,1,1,1,3,2,2,1,26
"93",27,69,3,25,4,2,3,5,2,1,7,2,34
"1906",193,4240,4,22,4,1,4,1,1,1,1,1,66
"1009",25,3852,4,27,1,2,4,1,1,2,2,3,94
"1177",127,3714,3,31,3,2,1,1,1,7,7,2,31
"734",112,3707,5,33,4,2,3,2,1,7,1,1,7
"996",55,3846,3,28,1,3,4,1,1,7,2,2,275
"1898",157,4103,2,27,3,1,4,5,2,7,7,1,34
"346",35,239,3,30,4,3,3,2,6,7,7,1,95
"294",25,204,4,27,3,1,3,5,2,1,5,3,94
"709",25,53,4,27,2,3,4,5,1,4,2,1,94
"1951",31,4244,4,30,3,2,4,1,1,2,2,2,154
"2113",31,4315,5,30,2,2,1,1,1,2,2,2,154
"237",26,26,4,28,3,2,3,5,2,7,7,2,101
"1073",21,3825,5,28,3,2,4,1,2,2,2,1,143
"38",35,36,3,30,4,2,3,2,1,4,3,2,95
"1381",50,4018,4,26,2,2,2,1,1,4,7,1,102
"710",50,3649,4,26,4,2,4,4,2,7,4,2,102
"629",55,2523,3,28,2,1,3,5,1,7,7,2,275
"528",55,166,5,28,3,1,3,2,2,2,2,2,275
"861",55,3756,5,28,2,1,4,5,1,2,2,2,275
"1360",33,4007,4,26,3,2,2,2,2,2,2,1,86
"670",25,3678,3,27,3,1,4,4,2,2,2,1,94
"761",31,3635,5,30,2,3,4,5,1,2,2,1,154
"530",55,3602,3,28,3,1,3,5,2,2,1,2,275
"1816",243,1,3,28,2,1,4,3,1,7,7,1,5
"660",55,197,5,28,3,3,4,5,1,2,1,2,275
"1193",60,3545,4,28,4,1,1,1,1,2,2,2,26
"1616",193,250,5,22,3,1,3,1,1,7,7,2,66
"2265",50,4368,5,26,3,1,2,2,1,1,4,2,102
"1594",190,4036,4,28,1,2,4,5,1,7,7,1,13
"277",55,190,4,28,4,1,3,2,1,4,4,2,275
"1937",55,4253,2,28,2,2,4,1,1,7,6,2,275
"24",35,24,3,30,4,1,3,1,1,2,4,1,95
"920",31,38,4,30,2,2,4,2,1,2,2,1,154
"2102",33,3635,5,26,4,2,1,2,2,2,2,1,86
"29",31,28,3,30,2,2,2,2,1,2,2,1,154
"752",35,215,4,30,4,1,4,5,1,2,3,2,95
"1860",25,4036,4,27,2,1,4,4,1,2,4,3,94
"1085",55,3874,4,28,3,1,4,5,2,4,3,2,275
"540",55,3501,3,28,2,1,3,4,2,7,7,2,275
"156",21,123,3,28,4,2,3,5,7,2,4,1,143
"952",50,3820,5,26,3,1,4,1,1,1,4,1,102
"1018",48,18,2,28,3,1,4,1,1,7,7,2,60
"490",37,3577,3,26,2,1,3,2,6,1,2,2,16
"2197",193,4101,2,22,3,2,3,3,2,4,4,2,66
"1446",15,4055,4,30,2,1,2,2,2,4,4,2,168
"1169",15,3921,3,30,3,2,1,1,2,4,4,2,168
"35",26,34,3,28,4,2,3,2,2,7,7,2,101
"749",37,3718,5,26,4,1,4,5,1,2,2,1,16
"1805",241,3926,3,20,3,1,4,5,1,2,2,2,20
"1847",202,4215,5,28,3,1,4,1,3,2,2,1,26
"516",89,201,4,28,2,1,3,2,1,7,5,3,16
"1225",33,3945,1,26,2,2,1,1,1,5,7,2,86
"61",42,50,3,28,4,2,3,5,2,7,2,2,36
"790",55,3741,4,28,2,1,4,2,2,4,7,2,275
"651",26,3669,1,28,3,1,2,1,2,7,7,2,101
"280",55,193,4,28,1,1,3,2,1,4,4,2,275
"2060",61,73,3,28,3,3,1,1,2,2,7,1,83
"2142",193,3549,4,22,3,2,3,3,2,4,4,2,66
"1325",31,2248,4,30,2,2,1,1,1,2,2,1,154
"608",61,66,3,28,3,2,3,5,1,7,7,2,83
"313",55,217,5,28,3,2,3,1,2,6,6,2,275
"2025",253,3611,4,19,3,2,3,3,1,2,7,1,26
"2202",15,4333,4,30,2,1,1,2,2,7,7,1,168
"324",21,226,5,28,4,1,3,5,1,2,5,1,143
"1746",55,4175,2,28,4,2,4,5,1,7,7,2,275
"358",86,249,5,22,3,2,1,1,1,4,7,2,8
"1247",50,3955,4,26,4,2,1,5,3,7,7,1,102
"1326",15,3991,5,30,1,2,1,1,2,2,2,1,168
"1821",26,4200,5,28,3,1,4,5,1,7,7,2,101
"1340",31,3722,4,30,2,2,1,5,1,2,4,1,154
"232",26,63,5,28,3,1,3,2,2,7,2,2,101
"1223",61,3943,5,28,3,2,1,2,2,2,2,1,83
"1315",75,3752,3,63,3,2,1,1,1,7,7,1,64
"2035",253,218,5,19,2,2,3,3,2,2,4,1,26
"1306",15,3952,4,30,2,1,1,2,2,7,7,2,168
"1284",15,3973,5,30,4,2,1,2,2,2,2,1,168
"509",31,34,5,30,2,2,3,1,1,2,2,1,154
"737",112,3710,2,33,4,1,4,4,1,6,6,3,7
"1510",125,3950,3,23,4,2,3,5,2,7,7,1,65
"1603",190,244,4,28,3,2,3,3,2,7,7,2,13
"2171",15,2143,4,30,3,2,3,3,2,4,4,2,168
"1274",31,3642,5,30,3,2,1,2,1,2,5,1,154
"903",35,3798,2,30,4,2,4,1,3,6,2,1,95
"463",55,3555,4,28,2,1,3,1,1,2,2,2,275
"1987",127,4277,4,31,4,2,4,1,1,1,1,2,31
"395",89,180,4,28,4,2,3,2,3,2,2,1,16
"1873",55,4225,2,28,2,2,4,5,2,7,7,2,275
"833",21,88,3,28,1,2,4,1,1,7,7,1,143
"1566",31,4106,5,30,4,1,3,5,6,1,1,1,154
"492",37,3510,3,26,4,1,3,2,2,4,4,1,16
"157",31,123,4,30,4,2,3,5,7,2,2,1,154
"542",61,3609,4,28,3,2,3,5,2,7,2,2,83
"283",55,195,5,28,4,1,3,5,2,1,4,2,275
"436",96,3541,5,15,3,3,3,2,7,2,2,1,30
"955",50,3823,4,26,2,2,4,1,2,7,7,3,102
"662",55,3673,3,28,1,3,4,5,1,7,7,2,275
"1175",157,3725,5,27,3,1,1,1,1,2,2,2,34
"1208",127,3740,2,31,4,3,1,5,7,7,7,2,31
"2099",15,151,5,30,3,2,3,3,2,4,4,2,168
"1477",21,4069,4,28,4,2,3,1,1,7,5,2,143
"943",75,3817,5,63,3,2,4,4,1,2,4,1,64
"2051",125,4267,3,23,2,3,2,5,1,7,6,2,65
"118",48,94,4,28,4,1,3,5,3,2,1,2,60
"1522",48,4081,5,28,3,1,3,5,3,7,7,1,60
"595",55,3636,3,28,2,1,3,1,2,2,7,2,275
"1218",161,47,4,26,3,2,4,2,2,2,4,1,3
"1000",60,3726,5,28,3,1,4,5,3,4,4,1,26
"2208",75,4335,5,63,2,2,1,1,1,2,4,1,64
"1897",157,4103,3,27,3,2,3,3,2,7,7,2,34
"1962",31,4263,3,30,3,1,4,1,1,2,2,2,154
"501",50,3545,4,26,2,2,3,5,2,2,4,1,102
"1310",15,3347,5,30,3,1,1,3,2,2,2,1,168
"1182",28,3925,4,26,3,1,1,2,3,2,3,1,37
"1929",21,3588,3,28,3,2,4,2,2,7,7,2,143
"445",15,3546,4,30,2,1,3,5,2,1,1,2,168
"469",55,3560,5,28,2,1,3,5,2,2,2,2,275
"774",54,3731,4,27,2,2,4,1,2,2,2,1,32
"1533",31,4095,5,30,3,2,3,2,1,2,2,1,154
"1259",15,192,4,30,3,2,1,2,2,2,2,1,168
"297",75,207,5,63,3,2,3,1,1,2,3,1,64
"2210",75,4162,4,63,3,1,1,1,1,7,7,1,64
"1201",15,3931,4,30,2,2,1,1,2,4,1,2,168
"1349",61,3617,3,28,3,3,2,1,7,2,7,2,83
"2247",55,4358,2,28,4,2,2,1,2,7,7,2,275
"1185",15,3927,2,30,3,1,1,5,2,7,7,2,168
"1021",28,3611,1,26,3,2,4,5,2,2,2,1,37
"426",96,3534,3,15,3,2,1,5,1,7,2,1,30
"151",50,119,2,26,4,3,3,1,7,5,5,1,102
"1922",241,4248,4,20,3,1,4,1,7,7,7,2,20
"1007",25,3850,5,27,1,2,4,1,1,3,1,1,94
"141",27,111,4,25,4,2,3,5,6,2,2,1,34
"1255",25,3960,2,27,1,2,1,1,1,2,4,1,94
"31",21,29,4,28,2,2,2,2,1,2,4,2,143
"544",50,47,4,26,2,2,3,2,2,2,4,3,102
"1984",50,3869,3,26,2,2,4,5,2,7,7,3,102
"1062",48,3677,4,28,3,1,4,2,1,2,7,1,60
"1619",193,3996,2,22,3,1,3,1,2,7,7,2,66
"1327",55,3992,5,28,3,2,1,1,2,2,2,2,275
"1330",21,3994,4,28,4,1,1,1,2,2,2,1,143
"1521",125,4090,4,23,3,2,3,5,3,7,7,1,65
"683",31,3610,5,30,2,2,4,4,1,2,2,1,154
"781",112,3736,3,33,4,1,4,5,1,7,1,2,7
"2114",15,4306,1,30,3,3,1,2,2,7,7,2,168
"862",55,3667,3,28,2,1,4,5,2,7,7,2,275
"210",55,152,5,28,1,2,3,5,2,2,4,2,275
"855",55,33,5,28,2,1,4,5,1,2,2,2,275
"2139",193,3880,1,22,3,2,3,3,2,4,4,2,66
"2048",21,4297,4,28,3,1,1,5,2,2,2,1,143
"45",27,41,4,25,1,3,2,1,1,2,4,1,34
"2007",251,47,5,18,4,2,4,5,2,5,3,2,1
"2230",15,3753,4,30,3,2,3,3,2,4,4,2,168
"1075",25,3787,4,27,2,2,4,5,2,2,1,2,94
"2252",33,4361,5,26,4,1,2,1,1,1,4,2,86
"2016",253,4095,5,19,3,2,3,3,2,2,2,1,26
"1938",55,4254,4,28,3,2,4,1,1,4,4,2,275
"2084",55,4219,2,28,4,2,1,5,1,7,7,2,275
"1911",75,4150,4,63,3,1,3,5,1,2,7,1,64
"901",55,3797,4,28,4,2,4,1,1,4,6,2,275
"885",21,3588,4,28,3,2,4,1,1,3,7,1,143
"1954",31,3731,4,30,3,1,4,1,1,2,2,1,154
"1296",15,3970,1,30,3,1,1,1,2,7,7,1,168
"1933",127,4090,4,31,4,2,4,2,1,7,7,2,31
"1158",157,3536,4,27,2,1,3,5,4,2,2,1,34
"1682",207,4147,4,36,3,1,3,5,2,2,7,1,1
"1830",25,4205,2,27,1,2,4,1,2,2,5,1,94
"657",55,2271,3,28,1,3,4,5,1,1,7,2,275
"2166",264,2509,5,20,4,1,2,3,1,4,4,2,19
"1189",61,3724,2,28,3,2,1,1,2,7,7,1,83
"2038",253,4294,2,19,3,2,3,3,2,7,7,2,26
"1519",60,61,3,28,3,2,3,2,2,7,7,2,26
"1524",55,4092,4,28,4,2,3,2,2,4,7,2,275
"2158",264,3613,5,20,3,1,3,5,1,2,2,1,19
"589",26,3632,5,28,4,2,4,5,1,2,2,2,101
"1523",55,4091,3,28,4,2,3,2,2,7,7,2,275
"826",55,3763,4,28,2,1,4,5,2,7,4,2,275
"425",96,3533,5,15,2,3,2,1,3,2,2,1,30
"1415",15,4041,4,30,3,1,2,1,2,4,7,2,168
"1060",48,47,4,28,4,1,4,5,1,7,7,1,60
"1051",54,3854,5,27,3,1,4,2,2,2,1,3,32
"720",43,3702,4,25,2,3,4,4,2,4,7,2,28
"1292",167,218,5,35,3,1,1,1,2,2,2,1,7
"1945",50,4258,5,26,3,2,4,5,1,2,1,1,102
"555",43,3619,5,25,1,1,3,4,1,4,7,1,28
"1878",55,3998,3,28,2,2,4,1,1,4,4,2,275
"1902",61,4239,4,28,3,2,4,4,5,7,7,1,83
"1877",55,4228,4,28,4,2,4,5,1,2,7,2,275
"1592",191,3704,4,20,3,2,3,3,1,1,1,2,8
"1672",24,4142,5,26,4,1,3,5,1,7,7,1,25
"675",25,3679,4,27,1,2,4,4,1,1,1,1,94
"14",28,19,2,26,2,1,2,1,2,7,7,2,37
"499",61,3585,3,28,3,2,3,5,2,7,7,1,83
"1723",61,4164,4,28,2,3,4,5,7,2,7,2,83
"932",50,3809,1,26,4,2,4,5,1,6,5,2,102
"1614",193,248,5,22,3,1,3,1,1,7,7,2,66
"1961",31,4262,4,30,3,1,4,1,1,2,2,3,154
"399",25,3521,2,27,1,2,3,1,1,3,3,1,94
"2069",61,3527,2,28,3,3,1,2,2,7,7,1,83
"780",31,3579,5,30,3,2,4,1,1,2,4,1,154
"137",54,108,2,27,4,2,3,2,1,2,4,1,32
"111",50,85,3,26,4,2,3,5,1,7,3,3,102
"988",55,1974,4,28,2,3,4,5,2,7,6,2,275
"409",96,243,2,15,3,3,2,5,3,7,6,1,30
"669",25,3677,1,27,2,3,4,2,2,7,7,1,94
"1716",15,4087,3,30,1,2,3,1,2,7,7,1,168
"305",54,38,5,27,2,2,3,1,6,2,2,1,32
"2131",15,196,4,30,3,2,3,3,2,4,4,2,168
"583",54,166,4,27,3,1,3,1,2,7,2,2,32
"2260",50,3951,3,26,3,1,2,5,1,7,7,2,102
"1118",31,3895,4,30,2,2,1,5,1,2,2,1,154
"1413",60,3735,5,28,2,2,2,1,1,2,2,1,26
"1019",48,42,3,28,3,1,4,1,1,7,7,2,60
"633",33,3660,4,26,2,2,3,4,1,7,7,1,86
"2294",125,177,5,23,4,3,2,1,2,2,2,1,65
"1648",196,3998,5,28,4,3,1,5,2,2,4,1,9
"1639",26,4128,4,28,4,1,3,5,2,7,3,3,101
"343",85,166,4,30,2,2,3,1,7,2,2,1,2
"276",56,189,4,28,3,1,3,2,2,2,2,1,6
"617",50,190,3,26,3,2,3,5,2,2,2,1,102
"1838",25,4081,5,27,2,1,4,2,1,3,4,1,94
"870",21,3782,4,28,4,2,4,5,2,1,2,1,143
"1385",15,4019,2,30,3,1,2,1,2,7,7,2,168
"1963",61,4259,4,28,3,2,4,5,2,7,2,1,83
"1846",202,4076,3,28,4,1,4,1,3,7,7,1,26
"1063",127,3867,4,31,3,1,4,2,1,2,2,1,31
"1924",125,4244,3,23,4,1,4,4,2,2,2,1,65
"1353",31,4005,3,30,2,1,2,2,1,2,2,1,154
"407",27,3524,3,25,2,1,3,5,6,7,1,2,34
"2137",193,223,4,22,3,2,3,3,2,4,4,2,66
"802",55,3749,3,28,2,1,4,5,1,7,4,2,275
"1584",75,2668,5,63,1,2,3,5,1,3,3,1,64
"136",50,107,1,26,4,2,3,5,5,7,2,2,102
"984",21,3834,5,28,2,2,4,1,1,1,1,1,143
"1719",15,4162,4,30,3,1,3,4,2,2,2,1,168
"637",26,3518,4,28,4,1,3,5,1,7,7,2,101
"769",55,3728,5,28,2,2,4,5,1,2,4,2,275
"235",26,77,4,28,4,1,2,2,2,2,2,2,101
"1978",21,4271,3,28,4,1,4,1,2,2,6,1,143
"1499",33,4079,1,26,3,1,3,1,1,7,7,1,86
"563",27,47,3,25,4,2,3,5,2,7,7,2,34
"100",48,92,3,28,2,2,3,2,3,7,7,3,60
"1233",26,3951,2,28,3,2,1,1,1,7,7,1,101
"1790",193,13,4,22,4,2,4,1,1,7,7,2,66
"2231",50,4347,4,26,3,1,1,5,1,2,4,2,102
"1406",15,4003,5,30,3,1,2,1,2,7,7,2,168
"2289",31,4045,5,30,3,1,2,1,1,4,4,1,154
"2161",264,2141,5,20,4,1,4,4,3,1,4,2,19
"2125",127,4319,4,31,3,3,1,1,5,2,7,2,31
"912",55,162,5,28,2,1,4,1,1,2,4,2,275
"1483",125,4072,1,23,2,1,3,1,1,6,7,3,65
"482",103,3570,5,18,2,1,3,5,1,7,7,1,3
"611",55,2015,4,28,2,1,3,5,2,2,2,2,275
"801",123,3748,3,17,4,2,4,5,3,1,2,2,1
"475",43,3565,5,25,3,1,3,2,1,2,4,2,28
"1912",75,4043,5,63,2,1,3,1,1,2,1,1,64
"856",60,3777,4,28,2,2,4,5,1,2,2,1,26
"565",35,3620,4,30,3,2,4,5,1,2,2,3,95
"302",27,210,3,25,3,2,3,5,2,7,4,2,34
"1126",35,124,4,30,3,1,1,2,1,2,2,2,95
"1944",31,4255,5,30,3,2,4,2,1,2,7,3,154
"1217",33,3787,4,26,3,3,1,1,2,2,1,1,86
"2201",193,4332,4,22,3,1,1,1,2,7,7,2,66
"2096",21,3898,4,28,3,2,3,3,2,4,4,2,143
"1687",15,4138,3,30,3,1,3,5,2,7,7,2,168
"1882",61,3943,5,28,3,1,4,4,5,2,2,1,83
"2046",33,4284,2,26,3,2,1,1,1,7,7,2,86
"762",50,3724,4,26,2,3,4,5,2,2,4,1,102
"160",48,109,4,28,4,2,3,5,3,4,4,1,60
"1357",60,4008,3,28,2,1,2,1,1,2,1,1,26
"249",28,170,2,26,3,1,3,5,2,2,2,1,37
"502",42,3510,3,28,4,2,3,2,2,7,7,3,36
"1760",202,4181,4,28,2,2,4,1,1,4,4,2,26
"840",27,3768,5,25,3,2,4,1,2,2,2,1,34
"1351",55,4004,4,28,2,1,2,5,1,7,4,2,275
"677",33,3680,1,26,4,2,4,2,1,7,7,2,86
"101",25,66,4,27,2,2,3,2,2,2,4,3,94
"1807",33,4196,3,26,3,1,4,1,2,7,7,3,86
"166",33,113,3,26,3,2,3,1,3,4,4,2,86
"1658",200,3980,4,20,2,1,3,1,1,2,4,1,4
"825",31,199,3,30,3,2,4,5,1,7,7,2,154
"1370",61,131,4,28,4,3,2,5,1,7,7,1,83
"369",45,3504,5,25,3,2,3,5,3,7,7,2,4
"382",31,2465,3,30,2,2,3,1,1,2,2,1,154
"1996",50,4287,4,26,2,2,4,5,2,4,7,2,102
"1763",50,2490,4,26,2,2,4,5,2,7,1,2,102
"1811",241,3032,2,20,3,1,4,1,2,7,7,2,20
"995",55,3845,2,28,1,3,4,1,1,5,7,2,275
"1853",202,89,4,28,2,2,4,5,1,2,7,2,26
"938",75,3814,5,63,3,2,4,5,1,7,5,1,64
"2095",21,3968,4,28,3,2,3,3,2,4,4,2,143
"1235",26,3874,5,28,4,2,1,1,2,4,7,2,101
"398",25,3520,4,27,3,2,3,1,2,1,4,1,94
"1589",191,69,4,20,3,3,2,5,2,1,7,2,8
"84",45,68,4,25,4,2,3,2,1,2,2,1,4
"1082",48,3873,5,28,4,2,4,2,1,7,7,2,60
"978",31,3834,5,30,4,1,4,4,6,1,1,1,154
"612",55,3649,5,28,4,2,3,5,2,2,4,2,275
"1455",15,4061,5,30,2,2,2,1,2,2,2,1,168
"508",31,3590,4,30,2,2,3,2,1,2,1,1,154
"1872",55,3980,2,28,2,2,4,5,1,7,7,2,275
"1526",15,249,5,30,3,1,3,2,2,7,7,2,168
"586",55,253,3,28,1,1,3,5,1,4,7,2,275
"1412",60,3735,5,28,2,2,2,1,1,2,2,1,26
"12",26,16,1,28,3,1,3,1,2,7,7,2,101
"332",35,232,2,30,4,1,3,1,1,5,6,2,95
"2180",59,4327,1,27,3,2,1,1,1,7,7,1,17
"2177",15,2343,5,30,1,2,1,1,2,7,7,2,168
"2222",75,4343,4,63,2,2,1,1,1,2,3,1,64
"2249",15,4360,4,30,3,1,2,2,2,2,2,2,168
"776",35,3732,4,30,3,2,4,5,7,1,2,2,95
"178",50,131,5,26,3,1,3,5,7,1,2,1,102
"1504",26,4082,1,28,3,1,3,5,2,7,7,1,101
"1125",55,3899,3,28,2,1,1,1,1,4,7,2,275
"1762",54,2490,5,27,2,2,4,1,2,2,2,1,32
"2181",61,4328,2,28,3,1,1,2,7,7,7,1,83
"632",33,77,4,26,3,2,3,4,2,4,4,1,86
"594",55,138,5,28,2,1,3,5,2,4,3,2,275
"2013",253,3601,5,19,3,2,3,3,3,1,2,1,26
"1554",55,4103,2,28,4,2,3,5,2,7,6,2,275
"389",21,3646,5,28,4,2,4,5,2,2,4,1,143
"1917",55,4145,4,28,3,2,4,5,2,2,7,2,275
"671",25,16,2,27,2,2,4,2,1,2,7,1,94
"79",33,64,3,26,3,1,3,1,2,7,2,2,86
"673",27,201,4,25,4,2,4,5,2,7,7,3,34
"2173",125,4103,5,23,4,1,1,1,1,2,2,1,65
"714",50,3697,4,26,3,2,4,5,2,4,4,1,102
"112",50,87,2,26,3,2,3,5,1,7,5,2,102
"1992",31,4280,2,30,3,2,4,1,1,2,7,1,154
"2284",21,2240,4,28,4,3,2,1,2,1,5,1,143
"615",26,245,4,28,2,2,4,5,1,3,4,1,101
"1668",201,3224,5,20,3,2,3,1,2,7,7,2,6
"1661",193,4137,4,22,4,2,3,5,2,7,7,3,66
"318",35,221,3,30,4,1,3,2,1,4,3,1,95
"911",21,3801,4,28,3,1,4,1,1,2,7,1,143
"1394",15,4028,3,30,3,3,1,1,2,7,7,2,168
"288",71,198,3,28,4,1,3,2,1,7,4,1,2
"98",41,79,3,27,3,2,3,2,2,7,7,1,6
"2251",33,4151,3,26,3,2,1,1,3,2,7,2,86
"1893",202,4147,3,28,2,3,4,1,3,2,7,2,26
"622",54,3579,5,27,4,2,4,1,2,2,2,1,32
"1375",15,4016,5,30,3,1,2,1,2,2,2,2,168
"1841",127,4147,3,31,3,2,3,4,1,7,7,2,31
"1711",202,4157,2,28,4,1,3,2,3,2,1,3,26
"1127",48,3695,4,28,4,1,1,1,1,7,7,2,60
"1398",21,4032,4,28,4,1,2,5,2,7,7,1,143
"459",55,3552,4,28,1,1,3,1,1,2,2,2,275
"1419",33,4032,4,26,3,1,2,1,2,7,4,1,86
"1363",55,3918,4,28,2,1,2,1,1,7,2,2,275
"2075",61,4188,5,28,3,2,1,5,2,1,2,1,83
"191",25,68,3,27,1,3,3,1,1,2,2,2,94
"199",27,143,4,25,4,2,3,1,2,7,2,2,34
"1921",241,231,3,20,1,1,4,1,1,7,7,2,20
"1095",141,3882,4,23,3,1,1,2,1,2,3,1,6
"1770",125,115,2,23,4,2,4,5,2,7,6,3,65
"1311",35,3983,3,30,4,1,1,2,1,2,7,1,95
"1869",59,4224,2,27,4,2,4,4,1,6,7,3,17
"476",28,3566,4,26,3,1,3,5,5,6,5,1,37
"209",55,151,5,28,4,2,3,5,1,1,4,2,275
"1242",55,3589,4,28,2,2,1,1,1,4,4,2,275
"355",86,246,5,22,3,2,3,1,1,7,7,2,8
"1319",75,3987,5,63,1,2,1,5,1,1,3,1,64
"356",86,247,2,22,4,1,3,5,1,7,7,2,8
"1179",125,1953,2,23,4,2,1,1,2,6,6,3,65
"2224",75,2427,5,63,3,2,1,1,1,2,5,1,64
"205",25,155,3,27,2,2,3,1,2,2,4,1,94
"1265",55,3865,3,28,2,1,1,2,2,4,7,2,275
"661",55,47,5,28,4,3,4,5,2,2,4,2,275
"1293",167,3977,5,35,3,1,1,1,2,2,3,1,7
"60",42,17,4,28,3,1,3,5,2,2,2,3,36
"946",75,3819,4,63,2,1,4,5,1,1,1,1,64
"1269",15,3965,4,30,3,1,1,1,2,2,2,2,168
"999",60,3716,4,28,4,1,4,1,2,1,1,1,26
"344",27,238,2,25,4,2,3,2,2,7,7,2,34
"2232",15,4348,5,30,1,2,1,1,2,2,2,2,168
"1204",61,212,5,28,3,2,1,1,2,2,7,1,83
"361",15,107,5,30,3,2,3,1,2,2,2,2,168
"647",26,3665,2,28,3,1,3,5,2,7,7,1,101
"2291",31,4381,3,30,2,2,2,1,1,2,2,1,154
"2221",75,2836,5,63,2,2,1,1,1,2,4,1,64
"1567",55,4086,3,28,4,2,3,5,2,7,4,2,275
"585",24,201,5,26,4,1,4,4,1,4,4,1,25
"1914",61,4244,4,28,3,1,4,4,2,2,2,1,83
"1647",196,4134,2,28,3,3,1,1,1,7,7,2,9
"1214",28,156,4,26,3,3,1,2,1,2,2,2,37
"207",35,149,5,30,3,2,3,1,1,2,2,1,95
"1431",35,4003,5,30,4,3,2,1,1,2,2,1,95
"2155",264,2009,5,20,2,2,1,1,7,2,2,1,19
"104",49,51,4,28,4,2,3,5,7,7,7,2,9
"2012",31,4290,3,30,3,1,1,1,1,2,7,2,154
"447",55,3548,5,28,1,1,3,1,2,2,2,2,275
"315",35,220,5,30,3,1,3,2,1,2,2,2,95
"2002",248,4283,5,28,1,1,1,1,1,2,2,1,1
"9",23,18,4,33,2,2,2,2,1,2,7,2,7
"852",25,3743,2,27,2,2,4,5,2,2,2,1,94
"520",21,3596,5,28,3,1,3,5,1,2,5,1,143
"411",96,3526,5,15,2,3,1,1,3,2,2,1,30
"650",26,3668,3,28,3,3,1,1,2,2,7,2,101
"1820",15,4199,5,30,3,1,4,1,2,7,7,1,168
"796",15,3745,4,30,3,3,4,1,2,2,2,2,168
"904",21,2281,4,28,4,1,4,1,2,7,6,1,143
"190",59,179,2,27,4,1,3,1,1,7,7,2,17
"1976",55,4269,3,28,3,2,4,5,1,7,3,2,275
"2241",61,4355,3,28,3,2,2,1,2,7,7,1,83
"1301",171,3980,4,23,3,2,1,2,3,2,2,1,1
"740",26,3687,4,28,3,2,4,4,2,2,2,1,101
"1715",31,4161,4,30,2,2,3,5,1,2,7,2,154
"1197",48,3831,5,28,4,1,1,1,1,2,4,1,60
"1931",195,4087,4,22,4,3,4,1,2,2,2,2,2
"580",55,3627,4,28,1,1,3,5,1,4,4,2,275
"2006",61,4288,4,28,3,1,1,1,2,2,2,1,83
"1825",55,4201,4,28,2,2,4,1,2,4,6,2,275
